event,wall_time_ns,sim_time_us,sim_dt_us,estimated_rtf,state_sequence,state_stamp_us,fsm_iteration,fsm_sequence,estimator_sequence,estimator_source_state_sequence,wave_sequence,gait_cycle_sequence,reset_generation,runtime_ctrl_dt_us,target_control_hz,control_update_accepted,new_state_consumed,repeated_state_consumed,scheduler_accepted,accepted_state_sequence,scheduler_lag_us,missed_periods,repeated_state_rejected_count,fsm_state,wave_status,resolved_vx,resolved_vy,resolved_yaw_rate,phase_0,phase_1,phase_2,phase_3,contact_0,contact_1,contact_2,contact_3,policy_sequence,policy_source_state_sequence,policy_sim_time_us,policy_wall_time_ns,policy_wait_exit_reason,policy_wait_sim_elapsed_us,policy_wait_wall_elapsed_us,history_oldest_stamp_us,history_newest_stamp_us,history_span_us,history_duplicate_count,action_sequence,action_source_state_sequence,lowcmd_sequence,lowcmd_action_sequence,lowcmd_sim_time_us,torn_action,prewave_readiness_flags,prewave_readiness_hold_elapsed,prewave_first_block_reason,prewave_model_height,prewave_numerical_guard_stage,prewave_wave_cancel_reason
LOWCMD,1784565222365525544,2541000,0,0,1639,2541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,867,0,2541000,0,0,0,0,0,0,0
FSM,1784565222365553318,2542800,2000,0.870130171,1639,2541000,5036,0,867,1639,867,0,0,2000,500,1,1,0,1,1639,600,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222367500890,2542800,0,0,1640,2542800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,868,0,2542800,0,0,0,0,0,0,0
FSM,1784565222367530528,2544600,2000,0.910373708,1640,2542800,5037,0,868,1640,868,0,0,2000,500,1,1,0,1,1640,400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222369586081,2544600,0,0,1641,2544600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,869,0,2544600,0,0,0,0,0,0,0
FSM,1784565222369609914,2546400,2000,0.865640146,1641,2544600,5038,0,869,1641,869,0,0,2000,500,1,1,0,1,1641,200,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222371609241,2546400,0,0,1642,2546400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,870,0,2546400,0,0,0,0,0,0,0
FSM,1784565222371635231,2548200,2000,0.888749761,1642,2546400,5039,0,870,1642,870,0,0,2000,500,1,1,0,1,1642,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222375463407,2551600,0,0.888151433,1642,2548200,5040,0,870,0,870,0,0,2000,500,0,0,0,0,1642,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222375659317,2550000,0,0,1644,2550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,871,0,2550000,0,0,0,0,0,0,0
FSM,1784565222375691856,2551800,2000,0.875468923,1644,2550000,5041,0,871,1644,871,0,0,2000,500,1,0,1,1,1644,1600,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222377768952,2551800,0,0,1645,2551800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,872,0,2551800,0,0,0,0,0,0,0
FSM,1784565222377800249,2553800,2000,0.948589755,1645,2551800,5042,0,872,1645,872,0,0,2000,500,1,1,0,1,1645,1400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222379861798,2553800,0,0,1646,2553800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,873,0,2553800,0,0,0,0,0,0,0
FSM,1784565222379886544,2555600,2000,0.862773481,1646,2553800,5043,0,873,1646,873,0,0,2000,500,1,1,0,1,1646,1400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222381864426,2555600,0,0,1647,2555600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,874,0,2555600,0,0,0,0,0,0,0
FSM,1784565222381889865,2557400,2000,0.898508027,1647,2555600,5044,0,874,1647,874,0,0,2000,500,1,1,0,1,1647,1200,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222383905083,2557400,0,0,1648,2557400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,875,0,2557400,0,0,0,0,0,0,0
FSM,1784565222383942534,2559200,2000,0.87690709,1648,2557400,5045,0,875,1648,875,0,0,2000,500,1,1,0,1,1648,1000,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222385966558,2559200,0,0,1649,2559200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,876,0,2559200,0,0,0,0,0,0,0
FSM,1784565222385989378,2561000,2000,0.879402632,1649,2559200,5046,0,876,1649,876,0,0,2000,500,1,1,0,1,1649,800,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222388040059,2561000,0,0,1650,2561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,877,0,2561000,0,0,0,0,0,0,0
FSM,1784565222388069266,2562800,2000,0.865431216,1650,2561000,5047,0,877,1650,877,0,0,2000,500,1,1,0,1,1650,600,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222390061975,2562800,0,0,1651,2562800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,878,0,2562800,0,0,0,0,0,0,0
FSM,1784565222390079213,2564800,2000,0.995051113,1651,2562800,5048,0,878,1651,878,0,0,2000,500,1,1,0,1,1651,400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222392195558,2564800,0,0,1652,2564800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,879,0,2564800,0,0,0,0,0,0,0
FSM,1784565222392214009,2566800,2000,0.936857667,1652,2564800,5049,0,879,1652,879,0,0,2000,500,1,1,0,1,1652,400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222394175110,2566800,0,0,1653,2566800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,880,0,2566800,0,0,0,0,0,0,0
FSM,1784565222394202660,2568600,2000,0.905136195,1653,2566800,5050,0,880,1653,880,0,0,2000,500,1,1,0,1,1653,400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222396267152,2568600,0,0,1654,2568600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,881,0,2568600,0,0,0,0,0,0,0
FSM,1784565222396291100,2570400,2000,0.861887342,1654,2568600,5051,0,881,1654,881,0,0,2000,500,1,1,0,1,1654,200,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222398365180,2570400,0,0,1655,2570400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,882,0,2570400,0,0,0,0,0,0,0
FSM,1784565222398388913,2572200,2000,0.858036441,1655,2570400,5052,0,882,1655,882,0,0,2000,500,1,1,0,1,1655,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222402214520,2575800,0,0.941027136,1655,2572200,5053,0,882,0,882,0,0,2000,500,0,0,0,0,1655,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222402481448,2574000,0,0,1657,2574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,883,0,2574000,0,0,0,0,0,0,0
FSM,1784565222402513663,2576000,2000,0.668576567,1657,2574000,5054,0,883,1657,883,0,0,2000,500,1,0,1,1,1657,1600,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222404527093,2576000,0,0,1658,2576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,884,0,2576000,0,0,0,0,0,0,0
FSM,1784565222404557622,2577800,2000,0.880643888,1658,2576000,5055,0,884,1658,884,0,0,2000,500,1,1,0,1,1658,1600,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222406560903,2577800,0,0,1659,2577800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,885,0,2577800,0,0,0,0,0,0,0
FSM,1784565222406592953,2579800,2000,0.982641153,1659,2577800,5056,0,885,1659,885,0,0,2000,500,1,1,0,1,1659,1400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222408621919,2579800,0,0,1660,2579800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,886,0,2579800,0,0,0,0,0,0,0
FSM,1784565222408651406,2581400,2000,0.777282746,1660,2579800,5057,0,886,1660,886,0,0,2000,500,1,1,0,1,1660,1400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222410591305,2581400,0,0,1661,2581400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,887,0,2581400,0,0,0,0,0,0,0
FSM,1784565222410616539,2583200,2000,0.915968537,1661,2581400,5058,0,887,1661,887,0,0,2000,500,1,1,0,1,1661,1000,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222412725802,2583200,0,0,1662,2583200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,888,0,2583200,0,0,0,0,0,0,0
FSM,1784565222412758889,2585200,2000,0.933554275,1662,2583200,5059,0,888,1662,888,0,0,2000,500,1,1,0,1,1662,800,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222414688676,2585200,0,0,1663,2585200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,889,0,2585200,0,0,0,0,0,0,0
FSM,1784565222414710275,2587000,2000,0.922421294,1663,2585200,5060,0,889,1663,889,0,0,2000,500,1,1,0,1,1663,800,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222416776376,2587000,0,0,1664,2587000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,890,0,2587000,0,0,0,0,0,0,0
FSM,1784565222416795313,2589000,2000,0.959215132,1664,2587000,5061,0,890,1664,890,0,0,2000,500,1,1,0,1,1664,600,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222418873766,2589000,0,0,1665,2589000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,891,0,2589000,0,0,0,0,0,0,0
FSM,1784565222418902176,2590800,2000,0.854350758,1665,2589000,5062,0,891,1665,891,0,0,2000,500,1,1,0,1,1665,600,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222420934843,2590800,0,0,1666,2590800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,892,0,2590800,0,0,0,0,0,0,0
FSM,1784565222420967206,2592200,2000,0.677956252,1666,2590800,5063,0,892,1666,892,0,0,2000,500,1,1,0,1,1666,400,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222424778009,2595200,0,0.787235656,1666,2592200,5064,0,892,0,892,0,0,2000,500,0,0,0,0,1666,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222424980529,2593400,0,0,1668,2593400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,893,0,2593400,0,0,0,0,0,0,0
FSM,1784565222425012545,2595400,2000,0.852747553,1668,2593400,5065,0,893,1668,893,0,0,2000,500,1,0,1,1,1668,1000,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222427076703,2595400,0,0,1669,2595400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,894,0,2595400,0,0,0,0,0,0,0
FSM,1784565222427090445,2596400,2000,0.481255113,1669,2595400,5066,0,894,1669,894,0,0,2000,500,1,1,0,1,1669,1000,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222429078760,2596400,0,0,1670,2596400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,895,0,2596400,0,0,0,0,0,0,0
FSM,1784565222429101694,2597400,2000,0.497203479,1670,2596400,5067,0,895,1670,895,0,0,2000,500,1,1,0,1,1670,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222433096023,2599600,0,0.55078087,1670,2597400,5068,0,895,0,895,0,0,2000,500,0,0,0,0,1670,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222433288408,2598400,0,0,1672,2598400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,896,0,2598400,0,0,0,0,0,0,0
FSM,1784565222433313940,2599600,2000,0,1672,2598400,5069,0,896,1672,896,0,0,2000,500,1,0,1,1,1672,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222437204103,2601600,0,0.486845436,1672,2599600,5070,0,896,0,896,0,0,2000,500,0,0,0,0,1672,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222437408368,2600600,0,0,1674,2600600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,897,0,2600600,0,0,0,0,0,0,0
FSM,1784565222437426246,2601600,2000,0,1674,2600600,5071,0,897,1674,897,0,0,2000,500,1,0,1,1,1674,200,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222441264735,2603600,0,0.492534167,1674,2601600,5072,0,897,0,897,0,0,2000,500,0,0,0,0,1674,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222441441601,2602600,0,0,1676,2602600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,898,0,2602600,0,0,0,0,0,0,0
FSM,1784565222441455670,2603600,2000,0,1676,2602600,5073,0,898,1676,898,0,0,2000,500,1,0,1,1,1676,200,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222445400609,2604400,0,0.19342949,1676,2603600,5074,0,898,0,898,0,0,2000,500,0,0,0,0,1676,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWCMD,1784565222445507920,2604400,0,0,1678,2604400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,899,0,2604400,0,0,0,0,0,0,0
FSM,1784565222445513598,2604400,2000,0,1678,2604400,5075,0,899,1678,899,0,0,2000,500,1,0,1,1,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222449587857,2604400,0,0,1678,2604400,5076,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222451630598,2604400,0,0,1678,2604400,5077,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222453678588,2604400,0,0,1678,2604400,5078,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222455762737,2604400,0,0,1678,2604400,5079,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222457780977,2604400,0,0,1678,2604400,5080,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222459857373,2604400,0,0,1678,2604400,5081,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222461890052,2604400,0,0,1678,2604400,5082,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222463986880,2604400,0,0,1678,2604400,5083,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222466073835,2604400,0,0,1678,2604400,5084,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222468109654,2604400,0,0,1678,2604400,5085,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222470207366,2604400,0,0,1678,2604400,5086,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222472298681,2604400,0,0,1678,2604400,5087,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222474383244,2604400,0,0,1678,2604400,5088,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222476399560,2604400,0,0,1678,2604400,5089,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222478484592,2604400,0,0,1678,2604400,5090,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222480504623,2604400,0,0,1678,2604400,5091,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222482589336,2604400,0,0,1678,2604400,5092,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222484679264,2604400,0,0,1678,2604400,5093,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222486691348,2604400,0,0,1678,2604400,5094,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222488783207,2604400,0,0,1678,2604400,5095,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,1784565222490885476,2604400,0,0,1678,2604400,5096,0,899,0,899,0,0,2000,500,0,0,0,0,1678,0,0,0,2,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
