ros_time,wall_elapsed,x,y,z,qx,qy,qz,qw,vx,vy,vz,wz
0.93,67.30298842900083,0.014560180148875874,2.3002343565444265,0.2309383630596217,0.023600350087199837,-0.05915047318439104,0.7015041147799421,0.7098142164993838,0.08120671474210156,0.05161726308164315,1.936250371981991,-0.23009047775306338
0.952,67.65316587100097,0.016186616512083554,2.3017908604088206,0.270543355812376,0.005817441306710541,-0.08584999173696513,0.7004972747495976,0.7084486603585276,0.07567057375163641,0.06680008823472536,1.7009767180195459,-0.11701303943552306
0.972,67.67315090299962,0.017633713984458604,2.302730152786226,0.3025348021024198,-0.013512384817368151,-0.10990789295304797,0.697861613118868,0.7076205476512819,0.07195638733951122,0.03797774190679907,1.520020664107455,-0.4833807952914728
0.992,67.69305700200493,0.01898187446004082,2.3036250754849443,0.3307715810092216,-0.035142306640575625,-0.13695367592523772,0.6923295387423808,0.7075934699524206,0.06632573398082246,0.05963702861086194,1.3100707030452001,-0.6216990307361542
1.012,67.71307675199932,0.020281032750670766,2.3053776913688426,0.35461627108627514,-0.04961236629794546,-0.16401791390296552,0.6855622895347323,0.7075599509561955,0.060558366094235115,0.10186021387815063,1.089580358321901,-0.4931446389924776
1.032,68.23442276000424,0.021523334336855073,2.3074631129739016,0.3738407318173033,-0.05775517907254304,-0.18173855281652934,0.6803294313009266,0.7076632692292358,0.05284178137615156,0.09119383151425917,0.8788356905514911,-0.4227233744219524
1.052,68.60069504700368,0.02270407319722084,2.309140287117701,0.38903631216789075,-0.06624928860067728,-0.1911529583820819,0.6758999191426318,0.7086824941852777,0.064153441628481,0.08041843509084899,0.664266179847819,-0.5124953964732588
1.072,68.62056480799947,0.023736379810099833,2.310656575827619,0.40086361694736683,-0.07326347328720752,-0.19922042617197988,0.6709783684280659,0.7104447299961903,0.060603711362512816,0.08289456633348932,0.48124619117313283,-0.5162863937389219
1.092,68.64047013500385,0.024847849502294822,2.311944283073934,0.4089572166583742,-0.08300187782588896,-0.21117469079020335,0.665075962971714,0.711470239521152,0.058203087656334966,0.064313922756093,0.29871001648466217,-0.5283385541095165
1.112,68.66047267900285,0.02595757925042206,2.312829740843922,0.41305106214332565,-0.09722333354848976,-0.22318453452551906,0.6590020769980955,0.7116547965654014,0.05324521032350486,0.03615739530057001,0.10903391358763029,-0.6151162629689959
1.1320000000000001,69.16604470099992,0.0269106940774258,2.3131774100620106,0.4131882563070657,-0.1142883778429228,-0.23148516871367747,0.653081733174343,0.7119248788668858,0.045986258316263996,0.011433407442056419,-0.08867591794636676,-0.7053840690539308
1.154,69.49645769400377,0.027894564324045537,2.3133209529172656,0.40834112618994534,-0.13089963811913863,-0.23758824300138784,0.6469857248885125,0.7126195221282381,0.04752593992375169,0.009443641674005201,-0.32725127620020766,-0.616142798768354
1.174,69.5165546950011,0.029414907963635405,2.314365425807801,0.3987675805035657,-0.14366980549370473,-0.25143583982347184,0.6397525418111638,0.7119379823326057,0.07524897946418749,0.06531912584502222,-0.5671087904098306,-0.4553470873398802
1.194,69.53666615900147,0.03112165144263079,2.315759640280045,0.3851023725191227,-0.15532977366284817,-0.27155263585651807,0.631216318857769,0.7097166943089849,0.07987420305619772,0.06342456705351122,-0.7688872863952173,-0.40827815204317874
1.214,69.55644974399911,0.03269077555853678,2.3172113828198233,0.36841313360772815,-0.1690827898729813,-0.30128855597784,0.6189920654337966,0.7053261934279484,0.07556115144137565,0.10583486385020867,-0.918931833824739,-0.555392084395298
1.234,70.06170948900399,0.034088054097596625,2.3208246277818523,0.35001616117809564,-0.16461333785477522,-0.320609394759544,0.6105237707731748,0.7052466166619535,0.06323187296290408,0.24212544854278262,-0.8811278837398211,0.05564007686584161
