%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1784885563307039022,10343,1784885563307039022,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563307039022,10344,1784885563307039022,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563307039022,10345,1784885563307039022,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563357351542,10346,1784885563357351542,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563357351542,10347,1784885563357351542,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563407549620,10348,1784885563407549620,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563407549620,10349,1784885563407549620,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563407549620,10350,1784885563407549620,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563457722902,10351,1784885563457722902,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563457722902,10352,1784885563457722902,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563507921696,10353,1784885563507921696,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563507921696,10354,1784885563507921696,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563507921696,10355,1784885563507921696,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563558211565,10356,1784885563558211565,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563558211565,10357,1784885563558211565,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563608493805,10358,1784885563608493805,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563608493805,10359,1784885563608493805,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563608493805,10360,1784885563608493805,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563658678770,10361,1784885563658678770,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563658678770,10362,1784885563658678770,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563708882570,10363,1784885563708882570,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563708882570,10364,1784885563708882570,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563708882570,10365,1784885563708882570,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563759088278,10366,1784885563759088278,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563759088278,10367,1784885563759088278,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563809279203,10368,1784885563809279203,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563809279203,10369,1784885563809279203,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563809279203,10370,1784885563809279203,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563859465837,10371,1784885563859465837,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563859465837,10372,1784885563859465837,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563909646749,10373,1784885563909646749,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563909646749,10374,1784885563909646749,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563909646749,10375,1784885563909646749,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563959869146,10376,1784885563959869146,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563959869146,10377,1784885563959869146,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564010148764,10378,1784885564010148764,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564010148764,10379,1784885564010148764,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564010148764,10380,1784885564010148764,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564060450792,10381,1784885564060450792,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564060450792,10382,1784885564060450792,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564110659361,10383,1784885564110659361,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564110659361,10384,1784885564110659361,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564110659361,10385,1784885564110659361,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564160870552,10386,1784885564160870552,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564160870552,10387,1784885564160870552,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564211201429,10388,1784885564211201429,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564211201429,10389,1784885564211201429,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564211201429,10390,1784885564211201429,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564261477947,10391,1784885564261477947,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564261477947,10392,1784885564261477947,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10393,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10394,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10395,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10396,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10397,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10398,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10399,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10400,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10401,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10402,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10403,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10404,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10405,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10406,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10407,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10408,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10409,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10410,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10411,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10412,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10413,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10414,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10415,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10416,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10417,1784885564311685562,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885564311685562,10418,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10419,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10420,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10421,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10422,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10423,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10424,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10425,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10426,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10427,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10428,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10429,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10430,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10431,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10432,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10433,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10434,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10435,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10436,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
